Reason_1,Reason_2,Reason_3,Reason_4,Month Value,Transportation Expense,Age,Body Mass Index,Education,Children,Pet
1,0,0,0,1.228425961596289,-0.5786887379112349,-1.477309057354368,-1.3493886253276657,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.6296110778097971,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
1,0,0,0,0.929018519703043,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-0.8674261316564322,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,0,1.228425961596289,0.854936455662401,0.4051842802937953,-0.643782023438199,0,0.8804692708322822,-0.5896897593527181
0,0,0,0,-0.5680186897631864,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,0,0,-0.5680186897631864,2.3489248152812423,-0.06543905411824555,-1.3493886253276657,0,0.8804692708322822,2.843015700496784
0,0,0,0,-0.5680186897631864,2.4998327303942567,2.1308031731379447,-0.643782023438199,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-0.5680186897631864,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,1.228425961596289,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,-0.5680186897631864,2.092381359589118,-1.3204346125503543,0.061824578451267674,0,-0.01928034899632728,2.843015700496784
0,0,1,0,-0.2686112478699405,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.2686112478699405,2.092381359589118,-1.3204346125503543,0.061824578451267674,0,-0.01928034899632728,2.843015700496784
1,0,0,0,-0.2686112478699405,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.2686112478699405,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
1,0,0,0,-0.2686112478699405,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-0.2686112478699405,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.2686112478699405,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
1,0,0,0,-0.2686112478699405,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-0.2686112478699405,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,-1.166833573549678,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,0.03079619402330539,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,0.3302036359165513,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.6296110778097971,2.3489248152812423,-0.06543905411824555,-1.3493886253276657,0,0.8804692708322822,2.843015700496784
1,0,0,0,0.929018519703043,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.2686112478699405,1.0058443707754152,1.9739287283339313,2.178644384119668,0,-0.9190299688249368,1.126662970572033
0,0,0,1,-0.2686112478699405,0.04003371405212374,-1.3204346125503543,-0.643782023438199,0,-0.01928034899632728,1.126662970572033
0,0,1,0,-0.5680186897631864,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
1,0,0,0,-0.2686112478699405,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,0.3302036359165513,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.3302036359165513,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,1,0,0.03079619402330539,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
1,0,0,0,0.03079619402330539,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.03079619402330539,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,-0.9861401087163735,-1.1635601677463407,-1.1141864246978435,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,2.092381359589118,-1.3204346125503543,0.061824578451267674,0,-0.01928034899632728,2.843015700496784
0,0,0,1,0.03079619402330539,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,0.03079619402330539,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,1,0,1.228425961596289,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,1,0,0.03079619402330539,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,0,0.03079619402330539,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,1,0,-0.8674261316564322,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,1,0,1.228425961596289,-0.9861401087163735,-1.1635601677463407,-1.1141864246978435,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,1,0,0.3302036359165513,0.08530608858602803,3.3857987315700537,-1.1141864246978435,0,0.8804692708322822,0.2684866056096575
1,0,0,0,0.929018519703043,1.171843077399731,1.0326820595098496,-0.4085798228083768,0,0.8804692708322822,0.2684866056096575
1,0,0,0,0.929018519703043,1.171843077399731,1.0326820595098496,-0.4085798228083768,0,0.8804692708322822,0.2684866056096575
0,0,0,1,1.228425961596289,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,0.3302036359165513,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,0.6296110778097971,0.38712191881205665,1.6601798387259041,1.2378355816003788,0,0.8804692708322822,0.2684866056096575
1,0,0,0,0.929018519703043,0.6889377490380852,-0.5360623885302863,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.929018519703043,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.929018519703043,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.3302036359165513,0.38712191881205665,1.6601798387259041,1.2378355816003788,0,0.8804692708322822,0.2684866056096575
0,0,0,1,0.3302036359165513,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,0.3302036359165513,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,1,0,0.3302036359165513,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
1,0,0,0,0.3302036359165513,2.092381359589118,-1.3204346125503543,0.061824578451267674,0,-0.01928034899632728,2.843015700496784
1,0,0,0,0.3302036359165513,-0.5786887379112349,-1.477309057354368,-1.3493886253276657,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-0.5680186897631864,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.6296110778097971,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,1,0,0.03079619402330539,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,0,0.3302036359165513,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,1.5278334034895347,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.6296110778097971,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
0,0,0,0,0.6296110778097971,0.13057846311993232,0.4051842802937953,1.9434421834898454,0,0.8804692708322822,1.126662970572033
0,0,0,0,0.6296110778097971,1.036025953798018,-0.6929368333343,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.6296110778097971,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.6296110778097971,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.6296110778097971,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.6296110778097971,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
0,0,0,1,0.6296110778097971,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,0.6296110778097971,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.6296110778097971,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,0,0.6296110778097971,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.6296110778097971,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
1,0,0,0,0.6296110778097971,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
1,0,0,0,0.6296110778097971,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.5680186897631864,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,-0.5680186897631864,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,-0.5680186897631864,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,-0.2686112478699405,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,0,-0.2686112478699405,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,0,-0.2686112478699405,0.38712191881205665,1.6601798387259041,1.2378355816003788,0,0.8804692708322822,0.2684866056096575
1,0,0,0,1.5278334034895347,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
1,0,0,0,1.5278334034895347,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,2.2131076916795296,-0.8498112781383136,-0.4085798228083768,0,1.7802188906608918,-0.5896897593527181
0,0,0,1,0.929018519703043,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.929018519703043,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
0,0,0,0,0.929018519703043,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,1,0,0.929018519703043,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,0.929018519703043,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,0,0.929018519703043,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.929018519703043,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.929018519703043,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.929018519703043,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.929018519703043,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
0,0,0,1,0.929018519703043,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.929018519703043,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,0.929018519703043,2.092381359589118,-1.3204346125503543,0.061824578451267674,0,-0.01928034899632728,2.843015700496784
0,0,0,0,0.929018519703043,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,0,0.929018519703043,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
0,0,0,0,0.929018519703043,-0.9861401087163735,-1.1635601677463407,-1.1141864246978435,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.929018519703043,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
1,0,0,0,0.929018519703043,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.929018519703043,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,0.03079619402330539,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,0.38712191881205665,1.6601798387259041,1.2378355816003788,0,0.8804692708322822,0.2684866056096575
1,0,0,0,0.3302036359165513,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.228425961596289,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,1.228425961596289,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
1,0,0,0,1.228425961596289,2.3489248152812423,-0.06543905411824555,-1.3493886253276657,0,0.8804692708322822,2.843015700496784
1,0,0,0,1.228425961596289,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
0,0,0,1,1.228425961596289,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,0,1.228425961596289,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,1,0,1.228425961596289,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
1,0,0,0,1.228425961596289,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.228425961596289,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,1.228425961596289,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,1.228425961596289,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,1.228425961596289,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
1,0,0,0,1.228425961596289,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.228425961596289,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,1.228425961596289,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,1,0,0,1.228425961596289,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,0,1.228425961596289,2.3489248152812423,-0.06543905411824555,-1.3493886253276657,0,0.8804692708322822,2.843015700496784
0,0,0,0,1.228425961596289,0.854936455662401,0.4051842802937953,-0.643782023438199,0,0.8804692708322822,-0.5896897593527181
0,0,0,1,1.228425961596289,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-0.5680186897631864,0.04003371405212374,-1.3204346125503543,-0.643782023438199,0,-0.01928034899632728,1.126662970572033
0,0,0,1,-0.5680186897631864,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.5680186897631864,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.5680186897631864,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,-0.2686112478699405,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,0.6296110778097971,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
1,0,0,0,1.5278334034895347,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,-0.6541426954677421,-1.0066857229423272,-1.8197930265873101,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,1.5278334034895347,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,1.5278334034895347,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,1.5278334034895347,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,1.5278334034895347,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,1.5278334034895347,-0.9861401087163735,-1.1635601677463407,-1.1141864246978435,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,1,0,1.5278334034895347,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,-0.8674261316564322,0.04003371405212374,-1.3204346125503543,-0.643782023438199,0,-0.01928034899632728,1.126662970572033
0,0,1,0,0.6296110778097971,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.6296110778097971,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
1,0,0,0,-1.166833573549678,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,-1.166833573549678,-1.0163216917389764,-0.37918794372627274,-0.4085798228083768,0,0.8804692708322822,-0.5896897593527181
0,0,0,1,0.6296110778097971,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
1,0,0,0,1.228425961596289,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
0,0,0,1,-1.76564845733617,0.19094162916513804,1.0326820595098496,2.6490487853793123,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,-1.76564845733617,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,-1.76564845733617,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.76564845733617,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.76564845733617,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-1.76564845733617,0.04003371405212374,-1.3204346125503543,-0.643782023438199,0,-0.01928034899632728,1.126662970572033
0,0,0,1,-1.166833573549678,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,0,1,0.929018519703043,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.5032347803547277,-0.5360623885302863,-0.4085798228083768,0,0.8804692708322822,1.126662970572033
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,1.036025953798018,0.5620587250978089,-0.4085798228083768,0,-0.01928034899632728,0.2684866056096575
1,0,0,0,-1.466241015442924,-0.9861401087163735,-1.1635601677463407,-1.1141864246978435,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
1,0,0,0,-1.466241015442924,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.466241015442924,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,1,0,0.03079619402330539,-1.5746809776571293,0.09143539068576804,0.2970267790810899,0,-0.9190299688249368,-0.5896897593527181
0,0,1,0,0.3302036359165513,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.929018519703043,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.929018519703043,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,-1.166833573549678,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.166833573549678,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,-1.166833573549678,-0.6541426954677421,0.5620587250978089,-1.1141864246978435,1,0.8804692708322822,-0.5896897593527181
0,0,0,1,-1.166833573549678,2.3489248152812423,-0.06543905411824555,-1.3493886253276657,0,0.8804692708322822,2.843015700496784
0,0,0,1,-1.166833573549678,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.166833573549678,2.092381359589118,-1.3204346125503543,0.061824578451267674,0,-0.01928034899632728,2.843015700496784
0,0,0,0,-1.166833573549678,2.2131076916795296,-0.8498112781383136,-0.4085798228083768,0,1.7802188906608918,-0.5896897593527181
0,0,1,0,-1.166833573549678,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,1,-1.166833573549678,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,-1.166833573549678,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
1,0,0,0,-1.166833573549678,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,0,-1.166833573549678,0.19094162916513804,0.09143539068576804,0.5322289797109121,1,-0.01928034899632728,0.2684866056096575
0,0,0,0,-1.166833573549678,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,0,-1.166833573549678,-1.5746809776571293,2.1308031731379447,1.0026333809705565,0,-0.01928034899632728,-0.5896897593527181
0,0,0,1,-1.166833573549678,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-1.166833573549678,1.0058443707754152,-0.5360623885302863,0.7674311803407343,0,0.8804692708322822,0.2684866056096575
0,0,1,0,-1.166833573549678,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,-1.166833573549678,0.3569403357894538,0.7189331699018224,-0.8789842240680212,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,-0.5680186897631864,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.03079619402330539,0.5682114169476737,-0.06543905411824555,-0.8789842240680212,0,2.6799685104895015,-0.5896897593527181
0,0,0,1,0.03079619402330539,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,0.929018519703043,2.2131076916795296,-0.8498112781383136,-0.4085798228083768,0,1.7802188906608918,-0.5896897593527181
0,0,0,1,0.929018519703043,0.38712191881205665,1.6601798387259041,1.2378355816003788,0,0.8804692708322822,0.2684866056096575
0,0,0,1,1.5278334034895347,1.624566822738774,-1.3204346125503543,-0.4085798228083768,1,-0.9190299688249368,-0.5896897593527181
0,0,0,1,1.5278334034895347,-0.6541426954677421,0.24830983548978164,1.0026333809705565,0,-0.9190299688249368,-0.5896897593527181
